timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1767225600000,2970.40,2981.86,2970.00,2978.68,39859.384,1767229199999,118673544.02484,70481,23042.760,68601283.71894,0
1767229200000,2978.68,2988.48,2977.70,2983.09,51818.874,1767232799999,154597694.57175,88854,26553.969,79222920.28345,0
1767232800000,2983.10,2986.42,2979.37,2981.18,22842.243,1767236399999,68134901.71993,53201,10603.649,31630129.30736,0
1767236400000,2981.17,2985.00,2978.19,2979.01,18546.674,1767239999999,55288818.56974,38757,8410.491,25074820.16186,0
1767240000000,2979.01,2979.76,2972.10,2974.51,51099.795,1767243599999,152047821.13626,77482,22907.824,68164255.17594,0
1767243600000,2974.52,2982.78,2974.52,2980.52,24719.795,1767247199999,73663740.31678,44080,11805.945,35178787.48385,0
1767247200000,2980.51,2980.52,2975.00,2975.10,21928.239,1767250799999,65296565.08445,37837,8759.229,26081748.97759,0
1767250800000,2975.10,2980.00,2975.10,2977.18,24397.421,1767254399999,72655047.03566,39584,12206.777,36349733.46991,0
1767254400000,2977.18,2981.92,2976.57,2981.39,24319.798,1767257999999,72474052.48783,37436,13092.259,39015582.56923,0
1767258000000,2981.38,2986.61,2980.79,2982.60,36625.202,1767261599999,109271532.73466,47057,19481.896,58124889.48694,0
1767261600000,2982.60,2984.34,2980.50,2983.58,17834.791,1767265199999,53188654.45040,26465,8096.628,24146595.52698,0
1767265200000,2983.58,2991.94,2983.57,2988.00,48861.823,1767268799999,145930969.63366,61314,25302.188,75572273.74183,0
1767268800000,2988.00,2988.95,2981.66,2986.09,41249.349,1767272399999,123137039.58296,55607,19518.074,58264601.43117,0
1767272400000,2986.08,2988.95,2980.00,2981.42,47563.986,1767275999999,141940134.45587,61160,21269.307,63476095.48642,0
1767276000000,2981.42,2985.45,2976.00,2983.87,60820.210,1767279599999,181242381.64986,82755,27907.108,83161576.13868,0
