timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1735689600000,3336.58,3364.50,3334.76,3362.90,68327.229,1735693199999,229078577.34111,128259,41887.238,140435728.01191,0
1735693200000,3362.89,3365.32,3341.18,3345.82,40083.238,1735696799999,134424335.81729,96672,18969.926,63613675.75154,0
1735696800000,3345.83,3368.02,3345.25,3361.81,41313.759,1735700399999,138713440.08533,89727,23341.983,78367126.06519,0
1735700400000,3361.81,3363.00,3350.23,3354.34,24803.739,1735703999999,83241489.12452,65599,13395.447,44956192.01677,0
1735704000000,3354.35,3355.77,3338.26,3339.94,54111.924,1735707599999,181077278.34593,79342,24044.915,80468457.64998,0
1735707600000,3339.93,3350.56,3339.13,3344.21,33959.083,1735711199999,113631297.04655,62049,18553.826,62088327.77617,0
1735711200000,3344.21,3347.33,3335.46,3345.66,31966.608,1735714799999,106818919.35046,67238,14524.605,48547204.17223,0
1735714800000,3345.66,3348.00,3338.31,3345.84,22582.048,1735718399999,75494122.72495,51657,13383.921,44745610.64227,0
1735718400000,3345.83,3348.00,3330.06,3335.57,46742.475,1735721999999,156016294.53509,90842,20615.389,68806545.85940,0
1735722000000,3335.56,3340.17,3312.62,3333.64,145735.708,1735725599999,484439117.74608,185498,57349.790,190677916.35797,0
1735725600000,3333.63,3338.05,3324.92,3325.99,37882.439,1735729199999,126230301.09843,79368,16613.056,55372693.59116,0
1735729200000,3326.00,3348.00,3322.68,3340.06,53315.440,1735732799999,177880557.30325,94268,30692.613,102399098.98396,0
1735732800000,3340.06,3351.57,3337.29,3346.00,44300.260,1735736399999,148226395.61410,95647,21407.129,71636403.56698,0
1735736400000,3346.00,3352.78,3330.98,3343.10,59127.650,1735739999999,197453851.86144,116431,26457.816,88368265.69525,0
1735740000000,3343.10,3359.09,3327.00,3345.19,95850.734,1735743599999,320472876.78372,179748,48503.542,162213758.33122,0
1735743600000,3345.19,3354.25,3332.00,3352.07,59525.611,1735747199999,199053541.09389,126097,28493.824,95306183.21485,0
1735747200000,3352.06,3356.78,3331.18,3337.74,57909.290,1735750799999,193618144.67222,127967,25162.046,84149735.08696,0
1735750800000,3337.74,3344.38,3321.11,3342.91,56432.884,1735754399999,188038739.18595,127172,29150.902,97162459.77306,0
1735754400000,3342.91,3351.48,3332.37,3347.80,41537.439,1735757999999,138879028.53527,106994,19331.804,64649725.65010,0
1735758000000,3347.80,3364.30,3337.50,3356.23,64013.166,1735761599999,214552798.95413,133792,34773.357,116591112.88408,0
1735761600000,3356.21,3361.76,3351.00,3359.18,44596.591,1735765199999,149705797.32138,101334,19699.851,66137215.43471,0
1735765200000,3359.18,3371.12,3352.00,3367.60,58859.648,1735768799999,197865282.69177,107422,30049.416,101037640.24667,0
1735768800000,3367.60,3374.14,3357.70,3360.55,50032.468,1735772399999,168362304.74002,86055,20767.761,69901180.29765,0
1735772400000,3360.54,3366.00,3352.00,3359.36,38270.409,1735775999999,128483051.58612,96680,17977.985,60361280.97682,0
1735776000000,3359.35,3399.77,3353.50,3389.12,142705.349,1735779599999,482903324.55669,269449,77812.598,263347478.59916,0
1735779600000,3389.11,3405.00,3375.84,3383.01,81972.971,1735783199999,278014755.61506,172420,34697.521,117710782.77943,0
1735783200000,3383.00,3398.00,3377.00,3397.89,40854.069,1735786799999,138422639.16570,118359,23335.631,79077085.88305,0
1735786800000,3397.89,3401.77,3386.67,3388.00,33251.725,1735790399999,112783857.83331,92202,14806.326,50226312.84189,0
