timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1751432400000,2438.49,2446.43,2433.17,2443.18,192650.755,1751435999999,470120423.28865,116253,91839.786,224175034.42514,0
1751436000000,2443.19,2452.77,2437.31,2450.56,193605.657,1751439599999,473514491.00541,143769,93009.679,227542399.32809,0
1751439600000,2450.56,2453.53,2441.26,2445.75,130043.966,1751443199999,318145006.14081,115058,54204.307,132605579.89972,0
1751443200000,2445.76,2454.80,2443.21,2447.99,161685.497,1751446799999,395944277.19394,127610,79887.864,195643620.45482,0
1751446800000,2447.99,2452.30,2444.88,2447.61,108425.209,1751450399999,265474055.57916,91363,45916.185,112435974.54673,0
1751450400000,2447.61,2453.00,2442.23,2452.10,110188.696,1751453999999,269655062.29327,82463,56500.108,138277048.21678,0
1751454000000,2452.10,2460.00,2440.32,2444.53,189840.349,1751457599999,465285310.54537,148438,91107.362,223373172.99311,0
1751457600000,2444.53,2446.55,2430.42,2437.34,199150.842,1751461199999,485420114.90000,159842,89180.520,217356870.26012,0
1751461200000,2437.35,2457.47,2435.29,2448.36,241181.606,1751464799999,590305361.84332,230760,124208.971,304052056.88169,0
1751464800000,2448.35,2471.71,2447.22,2468.34,324692.919,1751468399999,799326502.71087,281668,180240.087,443723923.25780,0
1751468400000,2468.34,2502.97,2467.45,2497.74,567961.224,1751471999999,1414004094.85069,377410,309753.964,770997800.90062,0
1751472000000,2497.73,2563.03,2494.04,2559.78,1139277.479,1751475599999,2889458426.19502,688304,616357.245,1563041067.00324,0
1751475600000,2559.78,2588.73,2551.50,2565.98,739128.852,1751479199999,1898584534.99264,490080,361078.538,927820051.13001,0
1751479200000,2565.98,2582.92,2562.55,2581.41,218953.112,1751482799999,563417912.14920,200554,118071.047,303874688.92742,0
1751482800000,2581.40,2607.36,2566.46,2603.65,333605.059,1751486399999,863173846.64514,219926,185354.158,479981598.03244,0
