timestamp,close_1h,volume_1h,close_4h,volume_4h,close_1d,volume_1d
2026-05-26 04:00:00,76713.9,2832.751,76685.1,12547.087,75905.5,164920.082
2026-05-26 05:00:00,76887.3,2859.933,76685.1,12547.087,75905.5,164920.082
2026-05-26 06:00:00,76869.8,3362.296,76685.1,12547.087,75905.5,164920.082
2026-05-26 07:00:00,76685.1,3492.107,76685.1,12547.087,75905.5,164920.082
2026-05-26 08:00:00,76687.9,1834.031,77153.9,20838.26,75905.5,164920.082
2026-05-26 09:00:00,76641.0,2007.84,77153.9,20838.26,75905.5,164920.082
2026-05-26 10:00:00,77398.6,12291.589,77153.9,20838.26,75905.5,164920.082
2026-05-26 11:00:00,77153.9,4704.8,77153.9,20838.26,75905.5,164920.082
2026-05-26 12:00:00,77098.9,5875.831,76478.2,66727.635,75905.5,164920.082
2026-05-26 13:00:00,77199.2,10219.396,76478.2,66727.635,75905.5,164920.082
2026-05-26 14:00:00,76873.6,32872.397,76478.2,66727.635,75905.5,164920.082
2026-05-26 15:00:00,76478.2,17760.011,76478.2,66727.635,75905.5,164920.082
2026-05-26 16:00:00,76534.6,8964.023,76028.3,35332.115,75905.5,164920.082
2026-05-26 17:00:00,75909.6,15095.075,76028.3,35332.115,75905.5,164920.082
2026-05-26 18:00:00,75822.6,7810.546,76028.3,35332.115,75905.5,164920.082
2026-05-26 19:00:00,76028.3,3462.471,76028.3,35332.115,75905.5,164920.082
2026-05-26 20:00:00,76082.0,2352.054,75905.5,10968.588,75905.5,164920.082
2026-05-26 21:00:00,75864.0,1938.109,75905.5,10968.588,75905.5,164920.082
2026-05-26 22:00:00,75729.6,4011.581,75905.5,10968.588,75905.5,164920.082
2026-05-26 23:00:00,75905.5,2666.844,75905.5,10968.588,75905.5,164920.082
2026-05-27 00:00:00,76055.3,3043.727,75635.6,12261.144,74418.1,144715.461
2026-05-27 01:00:00,75846.6,2849.437,75635.6,12261.144,74418.1,144715.461
2026-05-27 02:00:00,75850.9,2802.311,75635.6,12261.144,74418.1,144715.461
2026-05-27 03:00:00,75635.6,3565.669,75635.6,12261.144,74418.1,144715.461
2026-05-27 04:00:00,75542.9,8840.36,75935.0,18142.226,74418.1,144715.461
2026-05-27 05:00:00,75676.4,3364.243,75935.0,18142.226,74418.1,144715.461
2026-05-27 06:00:00,75800.0,2659.38,75935.0,18142.226,74418.1,144715.461
2026-05-27 07:00:00,75935.0,3278.243,75935.0,18142.226,74418.1,144715.461
2026-05-27 08:00:00,75838.4,3812.843,75737.9,12192.202,74418.1,144715.461
2026-05-27 09:00:00,75875.6,3099.093,75737.9,12192.202,74418.1,144715.461
2026-05-27 10:00:00,75863.7,2498.476,75737.9,12192.202,74418.1,144715.461
2026-05-27 11:00:00,75737.9,2781.79,75737.9,12192.202,74418.1,144715.461
2026-05-27 12:00:00,75655.0,8053.742,75300.0,51264.201,74418.1,144715.461
2026-05-27 13:00:00,75054.3,20743.151,75300.0,51264.201,74418.1,144715.461
2026-05-27 14:00:00,75000.7,13749.777,75300.0,51264.201,74418.1,144715.461
2026-05-27 15:00:00,75300.0,8717.531,75300.0,51264.201,74418.1,144715.461
2026-05-27 16:00:00,75273.9,5753.912,75039.9,22646.635,74418.1,144715.461
2026-05-27 17:00:00,74838.2,8594.176,75039.9,22646.635,74418.1,144715.461
2026-05-27 18:00:00,75000.0,4699.102,75039.9,22646.635,74418.1,144715.461
2026-05-27 19:00:00,75039.9,3599.445,75039.9,22646.635,74418.1,144715.461
2026-05-27 20:00:00,75237.6,3476.208,74418.1,28209.053,74418.1,144715.461
2026-05-27 21:00:00,74439.9,10168.63,74418.1,28209.053,74418.1,144715.461
2026-05-27 22:00:00,74390.0,8980.344,74418.1,28209.053,74418.1,144715.461
2026-05-27 23:00:00,74418.1,5583.871,74418.1,28209.053,74418.1,144715.461
2026-05-28 00:00:00,74541.6,3138.599,73224.5,43587.778,73591.4,179445.677
2026-05-28 01:00:00,74313.0,5741.343,73224.5,43587.778,73591.4,179445.677
2026-05-28 02:00:00,74256.6,3652.024,73224.5,43587.778,73591.4,179445.677
2026-05-28 03:00:00,73224.5,31055.812,73224.5,43587.778,73591.4,179445.677
2026-05-28 04:00:00,73145.1,15398.619,73467.0,34578.879,73591.4,179445.677
2026-05-28 05:00:00,72959.9,5389.586,73467.0,34578.879,73591.4,179445.677
2026-05-28 06:00:00,73170.9,7675.794,73467.0,34578.879,73591.4,179445.677
2026-05-28 07:00:00,73467.0,6114.88,73467.0,34578.879,73591.4,179445.677
2026-05-28 08:00:00,73294.0,3701.156,73479.1,13907.056,73591.4,179445.677
2026-05-28 09:00:00,73514.1,3180.086,73479.1,13907.056,73591.4,179445.677
2026-05-28 10:00:00,73375.2,4263.274,73479.1,13907.056,73591.4,179445.677
2026-05-28 11:00:00,73479.1,2762.54,73479.1,13907.056,73591.4,179445.677
2026-05-28 12:00:00,73496.5,4128.714,72899.1,51087.566,73591.4,179445.677
2026-05-28 13:00:00,72988.5,13507.443,72899.1,51087.566,73591.4,179445.677
2026-05-28 14:00:00,72997.5,27209.387,72899.1,51087.566,73591.4,179445.677
2026-05-28 15:00:00,72899.1,6242.022,72899.1,51087.566,73591.4,179445.677
2026-05-28 16:00:00,73415.0,7672.331,73393.5,22552.945,73591.4,179445.677
2026-05-28 17:00:00,73518.2,7308.713,73393.5,22552.945,73591.4,179445.677
2026-05-28 18:00:00,73626.4,3740.6,73393.5,22552.945,73591.4,179445.677
2026-05-28 19:00:00,73393.5,3831.301,73393.5,22552.945,73591.4,179445.677
2026-05-28 20:00:00,73553.5,4473.723,73591.4,13731.453,73591.4,179445.677
2026-05-28 21:00:00,73796.3,3755.034,73591.4,13731.453,73591.4,179445.677
2026-05-28 22:00:00,73448.7,3684.541,73591.4,13731.453,73591.4,179445.677
2026-05-28 23:00:00,73591.4,1818.155,73591.4,13731.453,73591.4,179445.677
2026-05-29 00:00:00,73693.8,2940.584,73269.2,11820.268,73428.2,146157.182
2026-05-29 01:00:00,73558.5,3074.38,73269.2,11820.268,73428.2,146157.182
2026-05-29 02:00:00,73201.9,3531.777,73269.2,11820.268,73428.2,146157.182
2026-05-29 03:00:00,73269.2,2273.527,73269.2,11820.268,73428.2,146157.182
2026-05-29 04:00:00,73466.4,2687.266,73488.0,15653.651,73428.2,146157.182
2026-05-29 05:00:00,73663.0,2586.277,73488.0,15653.651,73428.2,146157.182
2026-05-29 06:00:00,73752.5,3791.082,73488.0,15653.651,73428.2,146157.182
2026-05-29 07:00:00,73488.0,6589.026,73488.0,15653.651,73428.2,146157.182
2026-05-29 08:00:00,73625.2,3720.672,73447.6,11771.654,73428.2,146157.182
2026-05-29 09:00:00,73707.8,3377.656,73447.6,11771.654,73428.2,146157.182
2026-05-29 10:00:00,73601.9,2012.414,73447.6,11771.654,73428.2,146157.182
2026-05-29 11:00:00,73447.6,2660.912,73447.6,11771.654,73428.2,146157.182
2026-05-29 12:00:00,73260.0,4671.173,73775.4,59474.916,73428.2,146157.182
2026-05-29 13:00:00,73114.6,10431.33,73775.4,59474.916,73428.2,146157.182
2026-05-29 14:00:00,73065.8,17958.003,73775.4,59474.916,73428.2,146157.182
2026-05-29 15:00:00,73775.4,26414.41,73775.4,59474.916,73428.2,146157.182
2026-05-29 16:00:00,74022.0,10671.356,73489.0,36329.068,73428.2,146157.182
2026-05-29 17:00:00,73954.3,9236.416,73489.0,36329.068,73428.2,146157.182
2026-05-29 18:00:00,73343.0,11357.399,73489.0,36329.068,73428.2,146157.182
2026-05-29 19:00:00,73489.0,5063.897,73489.0,36329.068,73428.2,146157.182
2026-05-29 20:00:00,73644.9,2733.462,73428.2,11107.625,73428.2,146157.182
2026-05-29 21:00:00,73385.3,2960.778,73428.2,11107.625,73428.2,146157.182
2026-05-29 22:00:00,73446.5,2819.48,73428.2,11107.625,73428.2,146157.182
2026-05-29 23:00:00,73428.2,2593.905,73428.2,11107.625,73428.2,146157.182
2026-05-30 00:00:00,73463.3,2044.48,73492.4,7948.491,73856.8,52543.686
2026-05-30 01:00:00,73623.6,1904.226,73492.4,7948.491,73856.8,52543.686
2026-05-30 02:00:00,73747.4,1656.896,73492.4,7948.491,73856.8,52543.686
2026-05-30 03:00:00,73492.4,2342.889,73492.4,7948.491,73856.8,52543.686
2026-05-30 04:00:00,73365.9,5392.981,73513.9,12144.772,73856.8,52543.686
2026-05-30 05:00:00,73567.5,3787.971,73513.9,12144.772,73856.8,52543.686
2026-05-30 06:00:00,73550.7,1817.693,73513.9,12144.772,73856.8,52543.686
2026-05-30 07:00:00,73513.9,1146.127,73513.9,12144.772,73856.8,52543.686
2026-05-30 08:00:00,73491.6,936.345,73567.9,4484.973,73856.8,52543.686
2026-05-30 09:00:00,73576.8,1025.741,73567.9,4484.973,73856.8,52543.686
2026-05-30 10:00:00,73615.4,1539.798,73567.9,4484.973,73856.8,52543.686
2026-05-30 11:00:00,73567.9,983.089,73567.9,4484.973,73856.8,52543.686
2026-05-30 12:00:00,73661.5,1208.698,73888.0,13500.653,73856.8,52543.686
2026-05-30 13:00:00,73805.0,3299.249,73888.0,13500.653,73856.8,52543.686
2026-05-30 14:00:00,73901.0,6239.784,73888.0,13500.653,73856.8,52543.686
2026-05-30 15:00:00,73888.0,2752.922,73888.0,13500.653,73856.8,52543.686
2026-05-30 16:00:00,73899.9,1681.044,73980.1,8324.565,73856.8,52543.686
2026-05-30 17:00:00,73982.0,2549.851,73980.1,8324.565,73856.8,52543.686
2026-05-30 18:00:00,74007.5,2577.946,73980.1,8324.565,73856.8,52543.686
2026-05-30 19:00:00,73980.1,1515.724,73980.1,8324.565,73856.8,52543.686
2026-05-30 20:00:00,73944.5,1402.262,73856.8,6140.232,73856.8,52543.686
2026-05-30 21:00:00,73954.8,1396.51,73856.8,6140.232,73856.8,52543.686
2026-05-30 22:00:00,73849.8,1581.454,73856.8,6140.232,73856.8,52543.686
2026-05-30 23:00:00,73856.8,1760.006,73856.8,6140.232,73856.8,52543.686
2026-05-31 00:00:00,74003.7,1656.714,74107.6,10535.051,73653.2,58241.459
2026-05-31 01:00:00,74021.1,3923.269,74107.6,10535.051,73653.2,58241.459
2026-05-31 02:00:00,74060.9,3386.507,74107.6,10535.051,73653.2,58241.459
2026-05-31 03:00:00,74107.6,1568.561,74107.6,10535.051,73653.2,58241.459
2026-05-31 04:00:00,74144.3,1527.358,73833.3,6718.924,73653.2,58241.459
2026-05-31 05:00:00,74027.9,1185.69,73833.3,6718.924,73653.2,58241.459
2026-05-31 06:00:00,74020.0,1375.184,73833.3,6718.924,73653.2,58241.459
2026-05-31 07:00:00,73833.3,2630.692,73833.3,6718.924,73653.2,58241.459
2026-05-31 08:00:00,73913.4,2101.272,73913.6,6299.825,73653.2,58241.459
2026-05-31 09:00:00,73814.5,1278.977,73913.6,6299.825,73653.2,58241.459
2026-05-31 10:00:00,73871.5,1881.903,73913.6,6299.825,73653.2,58241.459
2026-05-31 11:00:00,73913.6,1037.673,73913.6,6299.825,73653.2,58241.459
2026-05-31 12:00:00,73892.1,1075.096,73613.5,14325.411,73653.2,58241.459
2026-05-31 13:00:00,73841.0,1208.222,73613.5,14325.411,73653.2,58241.459
2026-05-31 14:00:00,73570.3,10243.792,73613.5,14325.411,73653.2,58241.459
2026-05-31 15:00:00,73613.5,1798.301,73613.5,14325.411,73653.2,58241.459
2026-05-31 16:00:00,73499.9,3882.979,73521.9,7969.289,73653.2,58241.459
2026-05-31 17:00:00,73681.3,1743.969,73521.9,7969.289,73653.2,58241.459
2026-05-31 18:00:00,73573.8,1074.422,73521.9,7969.289,73653.2,58241.459
2026-05-31 19:00:00,73521.9,1267.919,73521.9,7969.289,73653.2,58241.459
2026-05-31 20:00:00,73710.9,1887.159,73653.2,12392.959,73653.2,58241.459
2026-05-31 21:00:00,73860.6,2408.604,73653.2,12392.959,73653.2,58241.459
2026-05-31 22:00:00,73918.5,2766.503,73653.2,12392.959,73653.2,58241.459
2026-05-31 23:00:00,73653.2,5330.693,73653.2,12392.959,73653.2,58241.459
2026-06-01 00:00:00,73855.0,3770.449,73731.3,18398.144,71391.5,213471.128
2026-06-01 01:00:00,73257.8,5614.578,73731.3,18398.144,71391.5,213471.128
2026-06-01 02:00:00,73766.3,5651.739,73731.3,18398.144,71391.5,213471.128
2026-06-01 03:00:00,73731.3,3361.378,73731.3,18398.144,71391.5,213471.128
2026-06-01 04:00:00,73497.6,4968.162,72776.1,22007.162,71391.5,213471.128
2026-06-01 05:00:00,73319.5,2267.135,72776.1,22007.162,71391.5,213471.128
2026-06-01 06:00:00,73106.6,7954.82,72776.1,22007.162,71391.5,213471.128
2026-06-01 07:00:00,72776.1,6817.045,72776.1,22007.162,71391.5,213471.128
2026-06-01 08:00:00,72875.7,6995.32,72452.8,27389.75,71391.5,213471.128
2026-06-01 09:00:00,72855.2,5876.471,72452.8,27389.75,71391.5,213471.128
2026-06-01 10:00:00,72725.9,4945.966,72452.8,27389.75,71391.5,213471.128
2026-06-01 11:00:00,72452.8,9571.993,72452.8,27389.75,71391.5,213471.128
2026-06-01 12:00:00,72193.1,22210.026,71099.4,86549.322,71391.5,213471.128
2026-06-01 13:00:00,71698.7,32500.86,71099.4,86549.322,71391.5,213471.128
2026-06-01 14:00:00,71548.5,14314.072,71099.4,86549.322,71391.5,213471.128
2026-06-01 15:00:00,71099.4,17524.364,71099.4,86549.322,71391.5,213471.128
2026-06-01 16:00:00,71537.7,20585.239,71571.0,38288.275,71391.5,213471.128
2026-06-01 17:00:00,71617.9,9208.61,71571.0,38288.275,71391.5,213471.128
2026-06-01 18:00:00,71470.1,5092.421,71571.0,38288.275,71391.5,213471.128
2026-06-01 19:00:00,71571.0,3402.005,71571.0,38288.275,71391.5,213471.128
2026-06-01 20:00:00,71419.8,2339.282,71391.5,20838.475,71391.5,213471.128
2026-06-01 21:00:00,71004.6,6654.354,71391.5,20838.475,71391.5,213471.128
2026-06-01 22:00:00,71376.6,7396.047,71391.5,20838.475,71391.5,213471.128
2026-06-01 23:00:00,71391.5,4448.792,71391.5,20838.475,71391.5,213471.128
2026-06-02 00:00:00,71266.6,3758.49,70920.7,34734.101,66730.0,346702.152
2026-06-02 01:00:00,70615.2,8460.939,70920.7,34734.101,66730.0,346702.152
2026-06-02 02:00:00,70820.0,18148.055,70920.7,34734.101,66730.0,346702.152
2026-06-02 03:00:00,70920.7,4366.617,70920.7,34734.101,66730.0,346702.152
2026-06-02 04:00:00,70782.3,4111.213,70079.4,38610.039,66730.0,346702.152
2026-06-02 05:00:00,70235.1,9508.479,70079.4,38610.039,66730.0,346702.152
2026-06-02 06:00:00,70076.7,12658.956,70079.4,38610.039,66730.0,346702.152
2026-06-02 07:00:00,70079.4,12331.391,70079.4,38610.039,66730.0,346702.152
2026-06-02 08:00:00,69794.4,6528.391,69430.2,31530.799,66730.0,346702.152
2026-06-02 09:00:00,69393.2,13831.28,69430.2,31530.799,66730.0,346702.152
2026-06-02 10:00:00,69620.8,7571.511,69430.2,31530.799,66730.0,346702.152
2026-06-02 11:00:00,69430.2,3599.617,69430.2,31530.799,66730.0,346702.152
2026-06-02 12:00:00,68985.5,12233.401,67274.0,107503.754,66730.0,346702.152
2026-06-02 13:00:00,68788.9,18381.657,67274.0,107503.754,66730.0,346702.152
2026-06-02 14:00:00,67990.0,44046.045,67274.0,107503.754,66730.0,346702.152
2026-06-02 15:00:00,67274.0,32842.651,67274.0,107503.754,66730.0,346702.152
2026-06-02 16:00:00,67393.0,26315.425,67286.7,70497.295,66730.0,346702.152
2026-06-02 17:00:00,67466.0,9351.26,67286.7,70497.295,66730.0,346702.152
2026-06-02 18:00:00,67315.5,7382.764,67286.7,70497.295,66730.0,346702.152
2026-06-02 19:00:00,67286.7,27447.846,67286.7,70497.295,66730.0,346702.152
2026-06-02 20:00:00,67556.0,12855.437,66730.0,63826.164,66730.0,346702.152
2026-06-02 21:00:00,67532.1,8980.536,66730.0,63826.164,66730.0,346702.152
2026-06-02 22:00:00,66354.2,21317.088,66730.0,63826.164,66730.0,346702.152
2026-06-02 23:00:00,66730.0,20673.103,66730.0,63826.164,66730.0,346702.152
2026-06-03 00:00:00,66900.2,14643.212,65818.4,59070.502,64117.7,310901.538
2026-06-03 01:00:00,66890.8,10585.483,65818.4,59070.502,64117.7,310901.538
2026-06-03 02:00:00,66588.0,4630.414,65818.4,59070.502,64117.7,310901.538
2026-06-03 03:00:00,65818.4,29211.393,65818.4,59070.502,64117.7,310901.538
2026-06-03 04:00:00,66439.2,13975.579,67186.7,54095.531,64117.7,310901.538
2026-06-03 05:00:00,67290.2,22670.597,67186.7,54095.531,64117.7,310901.538
2026-06-03 06:00:00,66949.3,10542.247,67186.7,54095.531,64117.7,310901.538
2026-06-03 07:00:00,67186.7,6907.108,67186.7,54095.531,64117.7,310901.538
2026-06-03 08:00:00,66987.7,7143.703,67040.1,36554.161,64117.7,310901.538
2026-06-03 09:00:00,67040.9,18551.588,67040.1,36554.161,64117.7,310901.538
2026-06-03 10:00:00,67260.0,6922.156,67040.1,36554.161,64117.7,310901.538
2026-06-03 11:00:00,67040.1,3936.714,67040.1,36554.161,64117.7,310901.538
2026-06-03 12:00:00,67050.8,8318.896,66046.5,45358.494,64117.7,310901.538
2026-06-03 13:00:00,66884.8,10450.216,66046.5,45358.494,64117.7,310901.538
2026-06-03 14:00:00,66840.9,7494.408,66046.5,45358.494,64117.7,310901.538
2026-06-03 15:00:00,66046.5,19094.974,66046.5,45358.494,64117.7,310901.538
2026-06-03 16:00:00,66037.4,24860.392,65428.6,52731.38,64117.7,310901.538
2026-06-03 17:00:00,65934.0,9175.749,65428.6,52731.38,64117.7,310901.538
2026-06-03 18:00:00,66006.6,5382.664,65428.6,52731.38,64117.7,310901.538
2026-06-03 19:00:00,65428.6,13312.575,65428.6,52731.38,64117.7,310901.538
2026-06-03 20:00:00,64971.7,18176.176,64117.7,63091.47,64117.7,310901.538
2026-06-03 21:00:00,65738.6,12497.286,64117.7,63091.47,64117.7,310901.538
2026-06-03 22:00:00,64882.1,13287.809,64117.7,63091.47,64117.7,310901.538
2026-06-03 23:00:00,64117.7,19130.199,64117.7,63091.47,64117.7,310901.538
2026-06-04 00:00:00,63314.4,32017.216,64336.2,138498.717,63853.4,431174.611
2026-06-04 01:00:00,62140.3,33187.939,64336.2,138498.717,63853.4,431174.611
2026-06-04 02:00:00,63198.4,48264.122,64336.2,138498.717,63853.4,431174.611
2026-06-04 03:00:00,64336.2,25029.44,64336.2,138498.717,63853.4,431174.611
2026-06-04 04:00:00,64364.0,12138.136,63561.7,48763.085,63853.4,431174.611
2026-06-04 05:00:00,63927.6,15516.364,63561.7,48763.085,63853.4,431174.611
2026-06-04 06:00:00,64007.2,7456.889,63561.7,48763.085,63853.4,431174.611
2026-06-04 07:00:00,63561.7,13651.696,63561.7,48763.085,63853.4,431174.611
2026-06-04 08:00:00,63595.5,12293.7,62520.7,83019.001,63853.4,431174.611
2026-06-04 09:00:00,63237.4,19123.543,62520.7,83019.001,63853.4,431174.611
2026-06-04 10:00:00,62391.6,29859.942,62520.7,83019.001,63853.4,431174.611
2026-06-04 11:00:00,62520.7,21741.816,62520.7,83019.001,63853.4,431174.611
2026-06-04 12:00:00,63738.1,25027.312,63864.8,82851.335,63853.4,431174.611
2026-06-04 13:00:00,64202.7,28666.685,63864.8,82851.335,63853.4,431174.611
2026-06-04 14:00:00,63923.9,16138.466,63864.8,82851.335,63853.4,431174.611
2026-06-04 15:00:00,63864.8,13018.872,63864.8,82851.335,63853.4,431174.611
2026-06-04 16:00:00,63529.4,8547.533,63600.3,47629.314,63853.4,431174.611
2026-06-04 17:00:00,63511.2,14376.367,63600.3,47629.314,63853.4,431174.611
2026-06-04 18:00:00,63791.1,15695.29,63600.3,47629.314,63853.4,431174.611
2026-06-04 19:00:00,63600.3,9010.124,63600.3,47629.314,63853.4,431174.611
2026-06-04 20:00:00,63600.8,10580.497,63853.4,30413.159,63853.4,431174.611
2026-06-04 21:00:00,63250.2,6186.469,63853.4,30413.159,63853.4,431174.611
2026-06-04 22:00:00,63702.2,6948.656,63853.4,30413.159,63853.4,431174.611
2026-06-04 23:00:00,63853.4,6697.537,63853.4,30413.159,63853.4,431174.611
2026-06-05 00:00:00,63398.3,6077.139,62699.7,39487.449,61022.0,478161.885
2026-06-05 01:00:00,63347.0,8705.901,62699.7,39487.449,61022.0,478161.885
2026-06-05 02:00:00,62585.5,12937.021,62699.7,39487.449,61022.0,478161.885
2026-06-05 03:00:00,62699.7,11767.388,62699.7,39487.449,61022.0,478161.885
2026-06-05 04:00:00,63588.9,12198.337,63075.6,95582.01,61022.0,478161.885
2026-06-05 05:00:00,62294.4,17219.625,63075.6,95582.01,61022.0,478161.885
2026-06-05 06:00:00,61916.8,43244.607,63075.6,95582.01,61022.0,478161.885
2026-06-05 07:00:00,63075.6,22919.441,63075.6,95582.01,61022.0,478161.885
2026-06-05 08:00:00,62429.9,11546.341,61929.5,37751.827,61022.0,478161.885
2026-06-05 09:00:00,62832.5,10276.57,61929.5,37751.827,61022.0,478161.885
2026-06-05 10:00:00,62510.1,6267.222,61929.5,37751.827,61022.0,478161.885
2026-06-05 11:00:00,61929.5,9661.694,61929.5,37751.827,61022.0,478161.885
2026-06-05 12:00:00,61939.7,18065.956,60400.8,115682.492,61022.0,478161.885
2026-06-05 13:00:00,60700.4,26689.674,60400.8,115682.492,61022.0,478161.885
2026-06-05 14:00:00,60832.7,38987.144,60400.8,115682.492,61022.0,478161.885
2026-06-05 15:00:00,60400.8,31939.718,60400.8,115682.492,61022.0,478161.885
2026-06-05 16:00:00,61358.1,58804.844,60267.7,127122.155,61022.0,478161.885
2026-06-05 17:00:00,60786.5,12594.401,60267.7,127122.155,61022.0,478161.885
2026-06-05 18:00:00,59362.2,32030.644,60267.7,127122.155,61022.0,478161.885
2026-06-05 19:00:00,60267.7,23692.266,60267.7,127122.155,61022.0,478161.885
2026-06-05 20:00:00,61586.2,22351.565,61022.0,62535.952,61022.0,478161.885
2026-06-05 21:00:00,61639.5,12170.417,61022.0,62535.952,61022.0,478161.885
2026-06-05 22:00:00,61556.6,13850.543,61022.0,62535.952,61022.0,478161.885
2026-06-05 23:00:00,61022.0,14163.427,61022.0,62535.952,61022.0,478161.885
2026-06-06 00:00:00,61238.4,7564.048,60662.6,23442.856,60849.7,174760.843
2026-06-06 01:00:00,61025.6,4623.78,60662.6,23442.856,60849.7,174760.843
2026-06-06 02:00:00,60918.4,5765.277,60662.6,23442.856,60849.7,174760.843
2026-06-06 03:00:00,60662.6,5489.751,60662.6,23442.856,60849.7,174760.843
2026-06-06 04:00:00,60068.4,22031.624,60975.2,61769.424,60849.7,174760.843
2026-06-06 05:00:00,60918.9,20702.862,60975.2,61769.424,60849.7,174760.843
2026-06-06 06:00:00,60771.8,11698.016,60975.2,61769.424,60849.7,174760.843
2026-06-06 07:00:00,60975.2,7336.922,60975.2,61769.424,60849.7,174760.843
2026-06-06 08:00:00,61239.6,8498.1,60773.5,34049.199,60849.7,174760.843
2026-06-06 09:00:00,60956.7,5320.274,60773.5,34049.199,60849.7,174760.843
2026-06-06 10:00:00,60555.3,14536.034,60773.5,34049.199,60849.7,174760.843
2026-06-06 11:00:00,60773.5,5694.791,60773.5,34049.199,60849.7,174760.843
2026-06-06 12:00:00,61003.6,9784.197,60754.1,26083.469,60849.7,174760.843
2026-06-06 13:00:00,60779.5,5213.726,60754.1,26083.469,60849.7,174760.843
2026-06-06 14:00:00,60762.5,3560.698,60754.1,26083.469,60849.7,174760.843
2026-06-06 15:00:00,60754.1,7524.848,60754.1,26083.469,60849.7,174760.843
2026-06-06 16:00:00,60749.8,6038.819,60563.9,15773.432,60849.7,174760.843
2026-06-06 17:00:00,60553.3,3936.273,60563.9,15773.432,60849.7,174760.843
2026-06-06 18:00:00,60606.0,3583.649,60563.9,15773.432,60849.7,174760.843
2026-06-06 19:00:00,60563.9,2214.691,60563.9,15773.432,60849.7,174760.843
2026-06-06 20:00:00,60678.5,2440.763,60849.7,13642.463,60849.7,174760.843
2026-06-06 21:00:00,60719.3,3053.205,60849.7,13642.463,60849.7,174760.843
2026-06-06 22:00:00,60513.0,5032.414,60849.7,13642.463,60849.7,174760.843
2026-06-06 23:00:00,60849.7,3116.081,60849.7,13642.463,60849.7,174760.843
2026-06-07 00:00:00,60748.3,2990.633,61671.1,26805.32,63298.5,217479.033
