timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2026-05-24 14:00:00,76764.9,76811.0,76159.7,76428.2,12558.112,1779634799999,959902322.85,263291,5725.448,437692150.5562,0
2026-05-24 15:00:00,76428.1,76514.1,76317.8,76343.7,2743.36,1779638399999,209653593.7503,72670,1379.4,105425867.1809,0
2026-05-24 16:00:00,76343.8,76722.2,76343.7,76645.1,4555.406,1779641999999,348782701.3046,110038,2584.819,197906733.7099,0
2026-05-24 17:00:00,76645.1,76777.0,76531.8,76661.6,1846.578,1779645599999,141546637.3067,67758,1025.778,78638360.3663,0
2026-05-24 18:00:00,76661.6,76763.0,76554.1,76632.4,1585.016,1779649199999,121495541.9115,53434,769.683,59003168.8383,0
2026-05-24 19:00:00,76632.5,76753.3,76574.8,76738.5,1120.609,1779652799999,85916327.2202,43834,709.609,54401570.1511,0
2026-05-24 20:00:00,76738.5,76768.4,76567.2,76639.1,1796.01,1779656399999,137671072.6804,67825,839.651,64365412.5634,0
2026-05-24 21:00:00,76639.1,76718.2,76056.0,76106.0,6222.431,1779659999999,474423189.3291,134253,2574.637,196291201.3725,0
2026-05-24 22:00:00,76105.9,76983.8,76086.3,76771.2,8877.384,1779663599999,680916107.0896,247101,5034.543,386143160.4797,0
2026-05-24 23:00:00,76771.2,77193.4,76771.1,77030.3,3774.742,1779667199999,290674588.5255,136703,2181.745,168010171.3763,0
2026-05-25 00:00:00,77030.3,77253.9,77030.3,77120.0,3113.027,1779670799999,240135763.8118,124012,1499.213,115652565.5674,0
2026-05-25 01:00:00,77119.9,77213.2,76871.4,76905.6,3940.46,1779674399999,303688248.1915,112090,1853.879,142881701.7564,0
2026-05-25 02:00:00,76905.5,77450.6,76905.5,77064.1,5679.911,1779677999999,438580588.7625,137161,3258.259,251632671.2431,0
2026-05-25 03:00:00,77064.2,77127.7,76951.7,76989.0,1915.903,1779681599999,147603097.5871,68708,887.404,68370640.0372,0
2026-05-25 04:00:00,76989.0,77418.1,76950.0,77357.0,3207.912,1779685199999,247671365.6998,77710,1852.349,143022998.5685,0
2026-05-25 05:00:00,77357.1,77469.3,77285.7,77370.0,3238.872,1779688799999,250631381.492,81727,1663.176,128706352.398,0
2026-05-25 06:00:00,77369.9,77677.6,77182.4,77386.1,5357.844,1779692399999,414748943.8779,122220,3039.512,235360125.7122,0
2026-05-25 07:00:00,77386.1,77486.3,77135.8,77377.0,2779.619,1779695999999,214816326.9792,85621,1488.641,115044787.9472,0
2026-05-25 08:00:00,77376.9,77433.0,77241.7,77422.3,2571.397,1779699599999,198862907.6702,50889,1596.186,123448789.8997,0
2026-05-25 09:00:00,77422.3,77699.0,77383.0,77565.0,5700.73,1779703199999,442053759.3916,89271,3528.795,273628259.0115,0
2026-05-25 10:00:00,77565.1,77650.0,77448.4,77500.0,2914.677,1779706799999,225993883.2102,55272,1509.911,117070171.9847,0
